"student_id","student_country","date_registered","mins_watched_after_7_days","mins_watched_after_14_days","num_quizzes_engaged","num_exams_engaged","days_engaged","questions_hub_engaged","quizzes_engaged","exams_engaged","lessons_engaged","paid_student"
272691,NG,"2022-05-03",19.1,19.1,1,0,1,0,1,0,1,
272692,GB,"2022-05-03",,,,,,,,,,
272693,GB,"2022-05-03",46.2,46.2,3,1,5,0,1,1,1,
272694,NG,"2022-05-03",6.7,6.7,1,0,1,0,1,0,1,
272695,US,"2022-05-03",,,,,,,,,,
272696,NL,"2022-05-03",27.8,46.900000000000006,8,3,17,0,1,1,1,1
272697,US,"2022-05-03",,,,,,,,,,
272699,KZ,"2022-05-03",,,,,,,,,,
272700,GB,"2022-05-03",,,,,,,,,,
272701,IN,"2022-05-03",,,,,,,,,,
272702,IN,"2022-05-03",,,,,,,,,,
272703,MD,"2022-05-03",,,,,,,,,,
272704,AU,"2022-05-03",,,,,,,,,,
272705,ID,"2022-05-03",6.5,6.5,3,0,4,0,1,0,1,
272706,EG,"2022-05-03",,,,,,,,,,
272707,US,"2022-05-03",,,,,,,,,,
272708,MA,"2022-05-03",,,,,,,,,,
272709,EG,"2022-05-03",1.1,1.1,1,1,1,0,1,1,1,
272710,IN,"2022-05-03",0.1,0.1,0,0,1,0,0,0,1,
272711,IN,"2022-05-03",,,,,,,,,,
272712,US,"2022-05-03",4.6,4.6,0,0,1,0,0,0,1,
272713,NG,"2022-05-03",,,0,0,1,0,0,0,1,
272714,US,"2022-05-03",,,,,,,,,,
272715,GB,"2022-05-03",1.0,1.0,0,0,1,0,0,0,1,
272716,PH,"2022-05-03",,,,,,,,,,
272717,IN,"2022-05-03",266.3,528.6,12,19,33,0,1,1,1,1
272718,NG,"2022-05-03",,,,,,,,,,
272719,IN,"2022-05-03",,,,,,,,,,
272720,LK,"2022-05-03",2.6,2.6,0,0,1,0,0,0,1,
272721,TR,"2022-05-03",,,,,,,,,,
272722,US,"2022-05-03",52.7,52.7,0,0,1,0,0,0,1,
272723,US,"2022-05-03",,,,,,,,,,
272724,AT,"2022-05-03",,,,,,,,,,
272725,IN,"2022-05-03",22.6,22.6,0,1,1,0,0,1,1,
272726,AU,"2022-05-03",3.1,3.1,1,0,1,0,1,0,1,
272727,US,"2022-05-03",280.1,296.3,4,1,7,0,1,1,1,
272728,KE,"2022-05-03",43.5,43.5,0,0,1,0,0,0,1,
272729,ZA,"2022-05-03",23.9,23.9,1,0,1,0,1,0,1,
272730,US,"2022-05-03",,,,,,,,,,
272731,GH,"2022-05-03",,,,,,,,,,
272732,US,"2022-05-03",31.2,31.2,0,0,1,0,0,0,1,
272733,IN,"2022-05-03",43.3,43.3,2,1,2,0,1,1,1,
272734,BR,"2022-05-03",20.9,20.9,0,0,2,0,0,0,1,
272735,BE,"2022-05-03",1.6,1.6,0,0,1,0,0,0,1,
272736,EG,"2022-05-03",3.9,3.9,0,0,1,0,0,0,1,
272737,DE,"2022-05-03",,,,,,,,,,
272738,NZ,"2022-05-03",,,,,,,,,,
272739,BG,"2022-05-03",127.9,127.9,1,0,3,0,1,0,1,
272740,DZ,"2022-05-03",,,,,,,,,,
272741,AU,"2022-05-03",0.1,0.6,0,0,2,0,0,0,1,
272742,EG,"2022-05-03",25.9,25.9,0,0,1,0,0,0,1,
272743,EG,"2022-05-03",,,,,,,,,,
272744,EG,"2022-05-03",0.0,0.0,0,0,1,0,0,0,1,
272745,US,"2022-05-03",,,,,,,,,,
272746,EG,"2022-05-03",,,,,,,,,,
272747,BR,"2022-05-03",,,,,,,,,,
272748,NG,"2022-05-03",5.8,5.8,0,0,1,0,0,0,1,
272749,TR,"2022-05-04",0.1,0.1,0,0,1,0,0,0,1,
272750,IN,"2022-05-04",,,,,,,,,,
272751,US,"2022-05-04",1.3,1.3,0,0,1,0,0,0,1,
272752,US,"2022-05-04",,,,,,,,,,
272753,US,"2022-05-04",0.1,0.1,1,0,1,0,1,0,1,
272754,IN,"2022-05-04",,,,,,,,,,
272755,US,"2022-05-04",37.0,45.9,8,0,11,0,1,0,1,1
272757,US,"2022-05-04",,,,,,,,,,
272758,CA,"2022-05-04",,,,,,,,,,
272759,US,"2022-05-04",,,,,,,,,,
272760,LK,"2022-05-04",1.2,1.2,0,0,1,0,0,0,1,
272762,CZ,"2022-05-04",,,,,,,,,,
272764,US,"2022-05-04",,,,,,,,,,
272765,PH,"2022-05-04",,,,,,,,,,
272766,IN,"2022-05-04",1.0,1.0,0,0,1,0,0,0,1,
272768,MX,"2022-05-04",,,,,,,,,,
272770,FR,"2022-05-04",,,,,,,,,,
272771,US,"2022-05-04",6.6,6.6,0,0,1,0,0,0,1,
272772,IN,"2022-05-04",30.1,30.1,2,0,3,0,1,0,1,
272773,CA,"2022-05-04",,,,,,,,,,
272774,CA,"2022-05-04",,,,,,,,,,
272775,ID,"2022-05-04",6.6,6.6,1,0,1,0,1,0,1,
272776,TW,"2022-05-04",,,,,,,,,,
272777,IN,"2022-05-04",,,,,,,,,,
272778,GB,"2022-05-04",,,,,,,,,,
272779,SN,"2022-05-04",,,,,,,,,,
272780,IN,"2022-05-04",,,,,,,,,,
272781,BG,"2022-05-04",,,,,,,,,,
272782,US,"2022-05-04",24.3,24.3,1,0,1,0,1,0,1,
272783,IN,"2022-05-04",3.7,3.7,0,0,1,0,0,0,1,
272784,LK,"2022-05-04",22.400000000000002,34.300000000000004,4,0,4,0,1,0,1,
272785,IN,"2022-05-04",5.9,5.9,0,0,1,0,0,0,1,
272786,IN,"2022-05-04",,,,,,,,,,
272787,IN,"2022-05-04",,,,,,,,,,
272788,US,"2022-05-04",7.5,7.5,0,0,1,0,0,0,1,
272789,ZA,"2022-05-04",17.5,17.5,1,0,1,0,1,0,1,
272790,SA,"2022-05-04",4.3,4.3,0,0,1,0,0,0,1,
272791,GB,"2022-05-04",,,,,,,,,,
272792,IE,"2022-05-04",,,4,2,8,0,1,1,1,1
272793,BR,"2022-05-04",,,,,,,,,,
272794,IT,"2022-05-04",3.0,3.0,0,0,1,0,0,0,1,
272795,IN,"2022-05-04",,,,,,,,,,
272796,BR,"2022-05-04",4.4,4.4,0,1,2,0,0,1,1,
272797,IN,"2022-05-04",6.6,6.6,1,0,4,0,1,0,1,
272798,GH,"2022-05-04",,,,,,,,,,
272799,GB,"2022-05-04",,,,,,,,,,
272800,NG,"2022-05-04",46.3,46.3,2,1,2,0,1,1,1,
272801,IN,"2022-05-04",,,,,,,,,,
272802,US,"2022-05-04",,,,,,,,,,
272803,CL,"2022-05-04",,,,,,,,,,
272804,GB,"2022-05-04",10.7,19.1,1,0,2,0,1,0,1,
272805,DE,"2022-05-04",0.3,0.3,0,0,1,0,0,0,1,
272806,GB,"2022-05-04",2.4,2.4,0,0,1,0,0,0,1,
272807,PT,"2022-05-04",,,,,,,,,,
272808,KE,"2022-05-04",74.0,88.2,0,0,5,0,0,0,1,
272809,US,"2022-05-04",,,0,0,5,0,0,0,1,
272810,US,"2022-05-04",25.3,25.3,0,0,2,0,0,0,1,
272811,AU,"2022-05-04",,,,,,,,,,
272812,IN,"2022-05-04",6.1,6.1,0,0,1,0,0,0,1,
272813,AU,"2022-05-04",0.6,0.6,0,0,1,0,0,0,1,
272814,US,"2022-05-04",,,,,,,,,,
272815,US,"2022-05-04",8.9,8.9,1,0,1,0,1,0,1,
272816,BR,"2022-05-04",,,,,,,,,,
272817,US,"2022-05-04",,,,,,,,,,
272818,FR,"2022-05-04",11.8,11.8,0,0,2,0,0,0,1,
272819,IT,"2022-05-04",,,,,,,,,,
272820,US,"2022-05-04",,,,,,,,,,
272821,TH,"2022-05-04",,,,,,,,,,
272822,BD,"2022-05-04",6.2,6.2,0,0,1,0,0,0,1,
272823,US,"2022-05-04",,,,,,,,,,
272824,CZ,"2022-05-04",0.4,0.4,0,0,1,0,0,0,1,
272825,TR,"2022-05-04",5.4,5.4,0,0,1,0,0,0,1,
272826,IN,"2022-05-04",0.3,0.3,0,0,1,0,0,0,1,
272827,IN,"2022-05-04",0.7,0.7,0,0,1,0,0,0,1,
272828,GB,"2022-05-04",,,,,,,,,,
272829,BR,"2022-05-04",,,,,,,,,,
272830,EG,"2022-05-04",,,,,,,,,,
272831,EG,"2022-05-04",,,,,,,,,,
272832,NG,"2022-05-04",,,1,0,1,0,1,0,1,
272833,GB,"2022-05-04",,,,,,,,,,
272834,ZA,"2022-05-04",0.2,0.2,0,0,1,0,0,0,1,
272835,GB,"2022-05-04",0.4,0.4,0,0,1,0,0,0,1,
272836,RS,"2022-05-04",,,,,,,,,,
272837,BE,"2022-05-04",43.6,43.6,2,1,2,0,1,1,1,
272838,US,"2022-05-04",142.1,142.1,19,15,50,0,1,1,1,1
272839,ZA,"2022-05-04",38.7,38.7,2,0,2,0,1,0,1,
272840,US,"2022-05-04",9.7,9.7,0,0,1,0,0,0,1,
272841,NG,"2022-05-04",,,,,,,,,,
272842,IN,"2022-05-04",748.5,760.2,28,15,56,1,1,1,1,1
272843,US,"2022-05-04",,,,,,,,,,
272844,GB,"2022-05-04",1.2,1.2,0,0,1,0,0,0,1,
272845,GB,"2022-05-04",,,,,,,,,,
272846,CA,"2022-05-04",,,,,,,,,,
272848,US,"2022-05-04",0.3,0.3,0,0,1,0,0,0,1,
272849,GB,"2022-05-04",,,,,,,,,,
272850,IN,"2022-05-04",0.2,0.2,0,0,1,0,0,0,1,
272851,MA,"2022-05-04",3.3,3.3,0,0,1,0,0,0,1,
272852,EG,"2022-05-04",1.0,1.0,0,0,1,0,0,0,1,
272853,US,"2022-05-04",,,,,,,,,,
272854,BB,"2022-05-04",9.6,9.6,1,0,1,0,1,0,1,
272855,NG,"2022-05-04",,,,,,,,,,
272856,EG,"2022-05-04",3.2,3.2,0,0,1,0,0,0,1,
272857,EG,"2022-05-04",,,,,,,,,,
272858,PT,"2022-05-04",,,,,,,,,,
272859,AU,"2022-05-04",,,0,0,1,0,0,0,1,
272860,US,"2022-05-05",20.7,20.7,1,0,1,0,1,0,1,
272861,US,"2022-05-05",11.2,20.0,1,0,2,0,1,0,1,
272862,FR,"2022-05-05",,,,,,,,,,
272863,US,"2022-05-05",,,,,,,,,,
272864,US,"2022-05-05",17.5,17.5,1,0,1,0,1,0,1,
272865,US,"2022-05-05",271.4,334.29999999999995,11,9,31,0,1,1,1,1
272866,EG,"2022-05-05",,,,,,,,,,
272867,JM,"2022-05-05",,,,,,,,,,
272868,PH,"2022-05-05",,,,,,,,,,
272869,IN,"2022-05-05",16.5,16.5,1,0,1,0,1,0,1,
272870,US,"2022-05-05",,,,,,,,,,
272871,IN,"2022-05-05",,,,,,,,,,
272872,CA,"2022-05-05",,,,,,,,,,
272873,MY,"2022-05-05",43.1,43.1,2,1,3,0,1,1,1,
272874,NG,"2022-05-05",1.2,5.3,1,0,4,0,1,0,1,
272875,IN,"2022-05-05",2.6,42.5,0,1,5,0,0,1,1,
272876,IN,"2022-05-05",,,,,,,,,,
272877,PK,"2022-05-05",,,,,,,,,,
272878,IN,"2022-05-05",0.2,0.2,0,0,1,0,0,0,1,
272879,IN,"2022-05-05",28.099999999999998,45.1,5,1,17,0,1,1,1,
272880,IN,"2022-05-05",,,,,,,,,,
272881,EG,"2022-05-05",,,,,,,,,,
272882,AZ,"2022-05-05",107.30000000000001,157.50000000000003,0,3,11,0,0,1,1,
272883,AZ,"2022-05-05",,,,,,,,,,
272884,KE,"2022-05-05",,,,,,,,,,
272885,US,"2022-05-05",,,,,,,,,,
272886,SA,"2022-05-05",0.6,0.6,0,0,2,0,0,0,1,
272887,GB,"2022-05-05",90.6,115.69999999999999,10,4,19,0,1,1,1,1
272888,PT,"2022-05-05",,,,,,,,,,
272889,IN,"2022-05-05",,,,,,,,,,
272890,GB,"2022-05-05",6.9,6.9,0,0,1,0,0,0,1,
272891,TZ,"2022-05-05",0.8,0.8,0,0,1,0,0,0,1,
272892,HK,"2022-05-05",,,,,,,,,,
272893,CI,"2022-05-05",32.8,32.8,1,0,1,0,1,0,1,
272894,BR,"2022-05-05",,,,,,,,,,
272895,US,"2022-05-05",4.3,4.3,0,0,1,0,0,0,1,
272896,RU,"2022-05-05",45.5,45.5,0,0,1,0,0,0,1,
272897,NG,"2022-05-05",0.6,0.6,0,0,1,0,0,0,1,
272898,GB,"2022-05-05",,,,,,,,,,
272899,IN,"2022-05-05",0.4,0.4,0,0,1,0,0,0,1,
272900,AU,"2022-05-05",2.8,2.8,0,0,1,0,0,0,1,
272901,AU,"2022-05-05",,,,,,,,,,
272902,US,"2022-05-05",,,,,,,,,,1
272903,US,"2022-05-05",,,,,,,,,,1
272904,ZW,"2022-05-05",,,,,,,,,,
272905,MD,"2022-05-05",,,1,3,4,0,1,1,1,
272906,CA,"2022-05-05",39.5,39.5,2,1,15,0,1,1,1,1
272907,MD,"2022-05-05",19.5,52.3,1,2,8,0,1,1,1,
272908,CA,"2022-05-05",,,,,,,,,,
272909,US,"2022-05-05",233.60000000000002,934.3000000000001,30,23,88,1,1,1,1,1
272910,MD,"2022-05-05",,,,,,,,,,
272911,AE,"2022-05-05",3.4,4.1,0,0,2,0,0,0,1,
272912,US,"2022-05-05",,,,,,,,,,
272913,MD,"2022-05-05",,,,,,,,,,
272914,GB,"2022-05-05",,,,,,,,,,
272915,NG,"2022-05-05",2.5,2.5,0,0,2,0,0,0,1,
272916,NP,"2022-05-05",,,,,,,,,,
272917,SG,"2022-05-05",,,,,,,,,,
272918,US,"2022-05-05",46.1,179.2,5,4,8,0,1,1,1,1
272919,IN,"2022-05-05",,,,,,,,,,
272920,IN,"2022-05-05",,,,,,,,,,
272921,PK,"2022-05-05",,,,,,,,,,
272922,US,"2022-05-05",,,,,,,,,,
272923,CA,"2022-05-05",42.3,42.3,6,3,11,0,1,1,1,1
272924,US,"2022-05-05",,,,,,,,,,
272925,ID,"2022-05-05",,,,,,,,,,
272926,US,"2022-05-05",17.7,17.7,1,0,1,0,1,0,1,
272927,US,"2022-05-05",28.1,43.3,2,1,2,0,1,1,1,
272928,IN,"2022-05-05",,,,,,,,,,
272929,US,"2022-05-05",,,,,,,,,,
272930,GB,"2022-05-05",,,,,,,,,,
272931,NG,"2022-05-05",,,0,0,1,0,0,0,1,
272932,CA,"2022-05-05",10.4,10.4,1,0,1,0,1,0,1,
272933,PK,"2022-05-05",,,,,,,,,,
272934,US,"2022-05-05",19.6,19.6,1,0,1,0,1,0,1,
272935,IN,"2022-05-05",0.5,0.5,0,0,1,0,0,0,1,
272936,IN,"2022-05-05",,,,,,,,,,
272937,IL,"2022-05-05",1.5,1.5,0,0,1,0,0,0,1,
272938,BE,"2022-05-05",,,,,,,,,,
272939,GB,"2022-05-05",,,,,,,,,,
272940,IN,"2022-05-05",,,,,,,,,,
272941,EG,"2022-05-05",,,,,,,,,,
272942,IE,"2022-05-05",,,,,,,,,,
272943,ID,"2022-05-05",,,0,1,1,0,0,1,0,
272944,SE,"2022-05-05",1.2,1.2,0,0,1,0,0,0,1,
272945,CA,"2022-05-05",76.3,76.3,2,1,2,0,1,1,1,
272946,DE,"2022-05-05",20.0,20.0,0,1,1,0,0,1,1,
272947,US,"2022-05-05",,,,,,,,,,
272948,IE,"2022-05-05",,,,,,,,,,
272949,FR,"2022-05-05",0.1,0.1,0,0,1,0,0,0,1,
272950,EG,"2022-05-05",0.6,0.6,0,0,1,0,0,0,1,
272951,US,"2022-05-05",,,0,0,1,0,0,0,1,
272952,US,"2022-05-05",2.2,2.2,0,0,1,0,0,0,1,
272953,IE,"2022-05-05",,,,,,,,,,
272954,EG,"2022-05-05",4.7,4.7,0,0,1,0,0,0,1,
272955,US,"2022-05-05",,,,,,,,,,
272956,US,"2022-05-05",,,,,,,,,,
272958,EG,"2022-05-05",2.6,2.6,0,0,1,0,0,0,1,
272959,BR,"2022-05-06",,,,,,,,,,
272960,US,"2022-05-06",,,,,,,,,,
272961,US,"2022-05-06",121.3,121.3,2,2,7,0,1,1,1,
272962,SA,"2022-05-06",,,,,,,,,,
272963,FR,"2022-05-06",,,,,,,,,,
272964,CA,"2022-05-06",,,,,,,,,,
272965,US,"2022-05-06",138.1,465.0,25,35,69,0,1,1,1,1
272966,CZ,"2022-05-06",,,,,,,,,,
272967,US,"2022-05-06",68.39999999999999,68.39999999999999,1,1,4,0,1,1,1,
272968,CA,"2022-05-06",,,,,,,,,,
272969,CA,"2022-05-06",,,,,,,,,,
272970,GB,"2022-05-06",,,,,,,,,,
272971,PH,"2022-05-06",12.1,16.9,1,0,3,0,1,0,1,
272972,SA,"2022-05-06",10.0,10.0,1,0,2,0,1,0,1,
272973,IN,"2022-05-06",,,,,,,,,,
272974,US,"2022-05-06",,,,,,,,,,
272975,NG,"2022-05-06",44.5,44.5,1,1,1,0,1,1,1,
272976,CA,"2022-05-06",,,,,,,,,,
272977,US,"2022-05-06",136.0,158.5,9,4,13,0,1,1,1,1
272978,PT,"2022-05-06",,,,,,,,,,
272979,US,"2022-05-06",273.9,274.9,3,0,6,0,1,0,1,1
272980,NP,"2022-05-06",,,,,,,,,,
272981,IN,"2022-05-06",19.0,19.0,1,0,1,0,1,0,1,
272982,CA,"2022-05-06",,,,,,,,,,
272983,FR,"2022-05-06",66.0,95.10000000000001,3,0,8,0,1,0,1,1
272984,AU,"2022-05-06",33.6,33.6,1,0,1,0,1,0,1,
272985,US,"2022-05-06",,,,,,,,,,
272986,US,"2022-05-06",,,,,,,,,,
272987,EG,"2022-05-06",2.2,2.2,0,0,1,0,0,0,1,
272988,IN,"2022-05-06",,,,,,,,,,
272989,IN,"2022-05-06",,,,,,,,,,
272990,BD,"2022-05-06",,,,,,,,,,
272991,GB,"2022-05-06",606.5,965.4000000000001,14,4,52,0,1,1,1,1
272992,US,"2022-05-06",,,,,,,,,,
272993,IN,"2022-05-06",43.9,43.9,2,1,2,0,1,1,1,
272994,AU,"2022-05-06",,,,,,,,,,
272995,FR,"2022-05-06",,,,,,,,,,
272996,EG,"2022-05-06",0.3,0.3,0,0,1,0,0,0,1,
272997,AU,"2022-05-06",,,,,,,,,,
272998,SA,"2022-05-06",,,,,,,,,,
273000,US,"2022-05-06",,,,,,,,,,
273001,IN,"2022-05-06",6.4,6.4,0,0,1,0,0,0,1,
273002,ID,"2022-05-06",6.8,6.8,1,0,1,0,1,0,1,
273003,MA,"2022-05-06",,,,,,,,,,
273004,KE,"2022-05-06",,,,,,,,,,
273005,IN,"2022-05-06",,,,,,,,,,
273006,BY,"2022-05-06",,,,,,,,,,
273007,AU,"2022-05-06",23.5,23.5,0,0,2,0,0,0,1,
273008,ZA,"2022-05-06",1.4,1.4,0,0,1,0,0,0,1,
273009,EG,"2022-05-06",2.7,2.7,0,0,1,0,0,0,1,
273010,IN,"2022-05-06",,,,,,,,,,
273011,IN,"2022-05-06",,,,,,,,,,
273012,NG,"2022-05-06",6.6,6.6,0,0,1,0,0,0,1,
273013,LT,"2022-05-06",0.4,0.4,0,0,1,0,0,0,1,
273014,EG,"2022-05-06",1.2,1.2,0,0,1,0,0,0,1,
273015,MD,"2022-05-06",,,0,0,1,0,0,0,1,
273016,MD,"2022-05-06",,,,,,,,,,
273017,US,"2022-05-06",,,,,,,,,,1
273018,US,"2022-05-06",,,,,,,,,,
273019,DE,"2022-05-06",6.2,6.2,0,0,1,0,0,0,1,
273020,IN,"2022-05-06",43.1,43.1,1,1,2,0,1,1,1,
273021,GB,"2022-05-06",,,,,,,,,,
273022,TN,"2022-05-06",3.9,3.9,1,1,1,0,1,1,1,
273023,IN,"2022-05-06",,,2,0,3,0,1,0,1,
273024,GB,"2022-05-06",4.8,4.8,1,0,1,0,1,0,1,
273025,IE,"2022-05-06",,,,,,,,,,
273026,US,"2022-05-06",4.9,4.9,0,0,1,0,0,0,1,
273027,US,"2022-05-06",,,,,,,,,,
273028,US,"2022-05-06",,,,,,,,,,
273030,VE,"2022-05-06",,,,,,,,,,
273031,GB,"2022-05-06",,,,,,,,,,
273032,ES,"2022-05-06",,,0,0,1,0,0,0,1,
273033,IN,"2022-05-06",0.7,0.7,0,0,1,0,0,0,1,
273034,US,"2022-05-06",174.0,193.3,5,2,9,0,1,1,1,1
273035,IN,"2022-05-06",0.5,0.5,0,0,1,0,0,0,1,
273036,BR,"2022-05-06",,,,,,,,,,
273037,IN,"2022-05-06",0.9,0.9,1,0,1,0,1,0,1,
273038,IN,"2022-05-06",,,,,,,,,,
273039,US,"2022-05-06",,,,,,,,,,
273040,ES,"2022-05-06",11.100000000000001,11.100000000000001,2,1,2,0,1,1,1,
273041,FR,"2022-05-06",1.0,1.0,1,1,1,0,1,1,1,
273042,NG,"2022-05-06",,,,,,,,,,
273043,US,"2022-05-06",19.0,19.0,0,0,1,0,0,0,1,
273044,DE,"2022-05-06",,,,,,,,,,
273045,CA,"2022-05-06",,,,,,,,,,
273046,NL,"2022-05-06",,,,,,,,,,
273047,AU,"2022-05-06",,,,,,,,,,
273048,IT,"2022-05-06",0.5,0.5,0,0,1,0,0,0,1,
273049,IT,"2022-05-06",,,,,,,,,,
273050,US,"2022-05-06",,,,,,,,,,
273051,NL,"2022-05-06",,,,,,,,,,
273052,EG,"2022-05-06",2.4,2.4,1,0,1,0,1,0,1,
273053,IN,"2022-05-06",,,,,,,,,,
273054,DE,"2022-05-06",,,,,,,,,,
273055,GB,"2022-05-06",2.2,2.2,0,0,1,0,0,0,1,
273056,CA,"2022-05-06",,,,,,,,,,
273057,IT,"2022-05-06",,,,,,,,,,
273058,DE,"2022-05-06",9.4,9.4,0,0,1,0,0,0,1,
273059,PL,"2022-05-06",0.5,0.5,0,0,2,0,0,0,1,
273060,US,"2022-05-06",170.6,255.20000000000002,12,20,92,0,1,1,1,1
273061,GH,"2022-05-06",7.699999999999999,7.699999999999999,1,0,2,0,1,0,1,
273062,VN,"2022-05-07",,,,,,,,,,
273063,US,"2022-05-07",,,,,,,,,,
273064,AU,"2022-05-07",,,,,,,,,,
273065,MA,"2022-05-07",47.0,47.0,3,0,3,0,1,0,1,
273066,IN,"2022-05-07",,,,,,,,,,
273067,BD,"2022-05-07",,,,,,,,,,
273068,TH,"2022-05-07",39.400000000000006,47.50000000000001,12,4,25,1,1,1,1,1
273069,IN,"2022-05-07",109.4,109.4,3,0,4,0,1,0,1,
273070,CA,"2022-05-07",,,,,,,,,,
273071,US,"2022-05-07",0.7,0.7,0,0,1,0,0,0,1,
273072,IN,"2022-05-07",0.1,10.299999999999999,0,0,2,0,0,0,1,
273073,BD,"2022-05-07",10.7,10.7,0,0,1,0,0,0,1,
273074,NG,"2022-05-07",7.4,7.4,0,0,1,0,0,0,1,
273075,US,"2022-05-07",,,,,,,,,,
273076,IN,"2022-05-07",,,,,,,,,,
273077,US,"2022-05-07",,,,,,,,,,
273078,IN,"2022-05-07",,,,,,,,,,
273079,IN,"2022-05-07",12.5,12.5,0,0,1,0,0,0,1,
273080,PK,"2022-05-07",11.7,11.7,0,0,1,0,0,0,1,
273081,US,"2022-05-07",,,,,,,,,,
273082,IN,"2022-05-07",,,,,,,,,,
273083,SE,"2022-05-07",48.2,48.2,2,1,2,0,1,1,1,
273084,SA,"2022-05-07",,,,,,,,,,
273085,DK,"2022-05-07",,,,,,,,,,
273086,IN,"2022-05-07",,,,,,,,,,
273087,PT,"2022-05-07",,,,,,,,,,
273088,DZ,"2022-05-07",,,2,0,2,0,1,0,1,
273089,IN,"2022-05-07",,,,,,,,,,
273090,IN,"2022-05-07",,,,,,,,,,
273091,IN,"2022-05-07",,,1,0,1,0,1,0,1,
273092,IN,"2022-05-07",1.0,1.0,0,0,1,0,0,0,1,
273093,IN,"2022-05-07",,,,,,,,,,
273094,GB,"2022-05-07",,,,,,,,,,
273095,IN,"2022-05-07",,,,,,,,,,
273096,IN,"2022-05-07",,,0,2,2,0,0,1,1,
273097,ID,"2022-05-07",,,,,,,,,,
273098,IN,"2022-05-07",,,,,,,,,,
273099,DE,"2022-05-07",,,,,,,,,,
273100,US,"2022-05-07",2.2,2.2,0,0,2,0,0,0,1,
273101,DE,"2022-05-07",,,,,,,,,,
273102,US,"2022-05-07",,,,,,,,,,
273103,ID,"2022-05-07",,,5,1,11,0,1,1,1,
273104,IN,"2022-05-07",,,,,,,,,,
273105,GB,"2022-05-07",0.7,0.7,0,0,1,0,0,0,1,
273106,GH,"2022-05-07",,,,,,,,,,
273107,BD,"2022-05-07",,,,,,,,,,
273108,CA,"2022-05-07",,,,,,,,,,
273109,BD,"2022-05-07",,,,,,,,,,
273110,DE,"2022-05-07",,,,,,,,,,
273111,GB,"2022-05-07",,,,,,,,,,
273112,US,"2022-05-07",,,,,,,,,,
273113,IN,"2022-05-07",7.2,7.2,0,0,1,0,0,0,1,
273114,AM,"2022-05-07",0.1,0.1,0,0,1,0,0,0,1,
273115,NL,"2022-05-07",,,,,,,,,,
273116,ID,"2022-05-07",,,,,,,,,,
273117,IN,"2022-05-07",15.7,16.3,2,0,4,0,1,0,1,1
273118,EG,"2022-05-07",19.4,19.4,0,0,1,0,0,0,1,
273119,CA,"2022-05-07",,,,,,,,,,
273120,GB,"2022-05-07",,,,,,,,,,
273121,EG,"2022-05-07",127.0,127.0,0,2,5,0,0,1,1,
273122,AZ,"2022-05-07",,,,,,,,,,
273123,RO,"2022-05-07",0.7,0.7,0,0,2,0,0,0,1,
273124,NG,"2022-05-07",17.6,17.6,1,1,1,0,1,1,1,
273125,US,"2022-05-07",,,,,,,,,,
273126,US,"2022-05-07",65.6,264.2,6,0,23,0,1,0,1,1
273127,GB,"2022-05-07",,,,,,,,,,
273128,NG,"2022-05-07",,,,,,,,,,
273129,EG,"2022-05-07",,,,,,,,,,
273130,US,"2022-05-07",,,,,,,,,,
273131,RU,"2022-05-07",33.6,33.6,3,1,7,0,1,1,1,1
273132,GR,"2022-05-07",5.1,5.1,3,2,11,0,1,1,1,1
273133,EG,"2022-05-07",4.9,4.9,0,0,1,0,0,0,1,
273134,EG,"2022-05-07",0.5,0.5,0,0,1,0,0,0,1,
273135,US,"2022-05-07",,,,,,,,,,
273136,US,"2022-05-07",,,12,3,21,0,1,1,1,1
273137,EG,"2022-05-07",,,,,,,,,,
273138,ES,"2022-05-07",,,,,,,,,,
273139,CA,"2022-05-07",,,,,,,,,,
273140,US,"2022-05-07",104.9,104.9,0,0,2,0,0,0,1,
273141,EG,"2022-05-08",24.4,24.4,1,0,1,0,1,0,1,
273142,EG,"2022-05-08",2.2,2.2,0,0,1,0,0,0,1,
273143,VN,"2022-05-08",,,0,0,1,0,0,0,1,
273144,EG,"2022-05-08",2.4,2.4,0,0,1,0,0,0,1,
273145,EG,"2022-05-08",7.2,7.2,1,0,1,0,1,0,1,
273146,EC,"2022-05-08",1.2,1.2,1,1,1,0,1,1,1,
273147,US,"2022-05-08",,,,,,,,,,
273148,IN,"2022-05-08",3.1,3.1,0,0,1,0,0,0,1,
273149,SG,"2022-05-08",18.6,18.6,1,0,1,0,1,0,1,
273150,US,"2022-05-08",25.8,25.8,0,0,1,0,0,0,1,
273151,PH,"2022-05-08",134.8,134.8,0,1,2,0,0,1,1,
273152,ID,"2022-05-08",7.0,7.0,1,0,1,0,1,0,1,
273153,IN,"2022-05-08",,,,,,,,,,
273154,IN,"2022-05-08",,,,,,,,,,
273155,US,"2022-05-08",,,,,,,,,,
273156,US,"2022-05-08",,,,,,,,,,
273157,IN,"2022-05-08",5.7,5.7,0,0,1,0,0,0,1,
273158,IN,"2022-05-08",21.7,21.7,1,1,1,0,1,1,1,
273159,EG,"2022-05-08",,,,,,,,,,
273160,FR,"2022-05-08",,,,,,,,,,
273161,GB,"2022-05-08",,,2,0,4,0,1,0,1,1
273162,GB,"2022-05-08",,,,,,,,,,
273163,PL,"2022-05-08",4.6,4.6,0,0,2,0,0,0,1,
273164,IN,"2022-05-08",23.2,23.2,1,0,3,0,1,0,1,1
